S1,ST,S1_conf,ST_conf,names,Response,Method,ST-S1,Year
0.03905253552858342,0.060712654563278456,0.03485162097020096,0.05825431022967859,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,soc0_10cm,fast,0.021660119034695037,1996
0.00820400599270856,0.019719621370419604,0.03273233601337213,0.05918348171971318,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,soc0_10cm,fast,0.011515615377711045,1996
0.028459368278168314,0.08733408804683385,0.03155844411089429,0.05683729463196118,[Maize].Phenology.GrainFilling.Target.FixedValue,soc0_10cm,fast,0.05887471976866553,1996
0.004154273107550496,0.00978796632766643,0.03227327609958063,0.06658515088939594,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,soc0_10cm,fast,0.0056336932201159345,1996
0.1592908833690105,0.20251821478529874,0.029140801190303336,0.06412672921292478,[Maize].Grain.MaximumGrainsPerCob.FixedValue,soc0_10cm,fast,0.043227331416288234,1996
3.495904426273297e-05,0.0011409586241470926,0.03618873688392001,0.06231295653158087,[Maize].Root.SpecificRootLength.FixedValue,soc0_10cm,fast,0.0011059995798843596,1996
1.2260200382032684e-05,0.0012485451494420596,0.036519434061625236,0.06569077127024815,[Maize].Phenology.Maturing.Target.FixedValue,soc0_10cm,fast,0.001236284949060027,1996
0.013747985025715035,0.08402947099319857,0.03488834572091793,0.05987023716983383,[Maize].Leaf.Photosynthesis.RUE.FixedValue,soc0_10cm,fast,0.07028148596748354,1996
0.1033941639565541,0.12718331979742037,0.03237197369996674,0.06352640070445072,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,soc0_10cm,fast,0.023789155840866272,1996
9.166519775326707e-05,0.0026676654518213994,0.031268628888853955,0.062196213851546694,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,soc0_10cm,fast,0.002576000254068132,1996
6.140252716086682e-05,0.0024190721552571626,0.03166999190401369,0.06515894099566355,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,soc0_10cm,fast,0.0023576696280962956,1996
0.5654028677618712,0.7743108892859106,0.03402294519420548,0.06471416257373425,[Maize].Phenology.Juvenile.Target.FixedValue,Top_respiration,fast,0.20890802152403942,1996
0.021019056360757404,0.026872476792558553,0.03730446639023061,0.060231359394478164,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,Top_respiration,fast,0.0058534204318011485,1996
0.003915344568922711,0.012449838693182502,0.03375116188563366,0.06578647342831721,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,Top_respiration,fast,0.00853449412425979,1996
0.006536155346811494,0.036545443468968375,0.036994330393332574,0.06056067121973096,[Maize].Phenology.GrainFilling.Target.FixedValue,Top_respiration,fast,0.03000928812215688,1996
0.0047153642004804505,0.008214553074387454,0.036594046631658564,0.058461917818626426,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,Top_respiration,fast,0.0034991888739070035,1996
0.04461310611684309,0.0639403230700688,0.030791042785275623,0.06803242253436281,[Maize].Grain.MaximumGrainsPerCob.FixedValue,Top_respiration,fast,0.019327216953225715,1996
3.11397077832558e-05,0.0013294411296400632,0.0272584222159662,0.05266377892723146,[Maize].Root.SpecificRootLength.FixedValue,Top_respiration,fast,0.0012983014218568075,1996
1.6817982708697225e-05,0.0012390946230351751,0.02980165641270924,0.05719575581720148,[Maize].Phenology.Maturing.Target.FixedValue,Top_respiration,fast,0.0012222766403264778,1996
0.08315882062841352,0.24904725144310225,0.03647784772076106,0.060732588126404884,[Maize].Leaf.Photosynthesis.RUE.FixedValue,Top_respiration,fast,0.16588843081468874,1996
0.07379180927560477,0.1060866439802719,0.03678264180897246,0.06479003957362804,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,Top_respiration,fast,0.032294834704667125,1996
0.00034999511916398643,0.007986299608583991,0.03603929990041076,0.06295121660325657,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,Top_respiration,fast,0.0076363044894200045,1996
0.0001259845183462575,0.01111234848121001,0.034940611328731136,0.06441080116236893,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,Top_respiration,fast,0.010986363962863753,1996
0.12977718460147733,0.5143660377113506,0.032905522403519814,0.06131275193563047,[Maize].Phenology.Juvenile.Target.FixedValue,Yield,fast,0.38458885310987323,1997
0.010521213005337163,0.019353074852358376,0.03252063714651683,0.05947922085616437,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,Yield,fast,0.008831861847021213,1997
0.009814535292852485,0.02719893880762747,0.03152413024890615,0.05364690245040301,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,Yield,fast,0.017384403514774986,1997
0.033063314757292454,0.08070855573867608,0.037812717833616616,0.05899210108384884,[Maize].Phenology.GrainFilling.Target.FixedValue,Yield,fast,0.047645240981383626,1997
0.00020402478105572143,0.0034003557759210157,0.03345620995158985,0.062477122626849874,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,Yield,fast,0.003196330994865294,1997
0.0903463484133159,0.1426954372943191,0.03182876466148335,0.06910992251142759,[Maize].Grain.MaximumGrainsPerCob.FixedValue,Yield,fast,0.0523490888810032,1997
3.296470522493964e-05,0.0021827046211013723,0.030384856891772116,0.07280241130081411,[Maize].Root.SpecificRootLength.FixedValue,Yield,fast,0.0021497399158764328,1997
4.9196278160265025e-05,0.0024113702512260637,0.03133255369521824,0.06584742165365648,[Maize].Phenology.Maturing.Target.FixedValue,Yield,fast,0.002362173973065799,1997
0.2695786582744246,0.48946350246735837,0.03559092362118057,0.07094449225802617,[Maize].Leaf.Photosynthesis.RUE.FixedValue,Yield,fast,0.21988484419293375,1997
0.08372769645096668,0.14240435879240199,0.032699057945233104,0.060090319593353154,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,Yield,fast,0.0586766623414353,1997
0.0011070733966228395,0.006938011155972923,0.034150085975686535,0.059851446677843145,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,Yield,fast,0.005830937759350083,1997
7.968031228469436e-05,0.004565905998997644,0.0338437984531506,0.06030789973137314,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,Yield,fast,0.0044862256867129495,1997
0.1959323417448952,0.6177759794167403,0.030955191817907256,0.059031545194602464,[Maize].Phenology.Juvenile.Target.FixedValue,AGB,fast,0.42184363767184513,1997
0.00020699398518574287,0.004961531592385771,0.03363026712882907,0.05808819695364337,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,AGB,fast,0.004754537607200028,1997
0.0001062680386547638,0.010826915799415082,0.03397878681152865,0.05921233503330147,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,AGB,fast,0.01072064776076032,1997
0.005341923986783936,0.025553363713239796,0.03265435103034471,0.05255271747873549,[Maize].Phenology.GrainFilling.Target.FixedValue,AGB,fast,0.02021143972645586,1997
0.0016446843458253035,0.005315391894937682,0.03694385766849875,0.065519821549292,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,AGB,fast,0.0036707075491123784,1997
0.00426389508268903,0.024855281184674283,0.0350876508014252,0.055909096101350926,[Maize].Grain.MaximumGrainsPerCob.FixedValue,AGB,fast,0.020591386101985253,1997
2.2719899431211595e-05,0.0017009445601003925,0.03304281120642164,0.061304642140225137,[Maize].Root.SpecificRootLength.FixedValue,AGB,fast,0.001678224660669181,1997
9.261632344226266e-05,0.001820525587722388,0.03630491649027427,0.05363702121892392,[Maize].Phenology.Maturing.Target.FixedValue,AGB,fast,0.0017279092642801255,1997
0.3121176894776415,0.6761503525935386,0.038054756697526226,0.06448469314229568,[Maize].Leaf.Photosynthesis.RUE.FixedValue,AGB,fast,0.3640326631158971,1997
0.001251613043539912,0.05835555147488847,0.030923771956604267,0.05539761846292718,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,AGB,fast,0.057103938431348554,1997
0.0008108700400314062,0.004992788456463559,0.034339339404510866,0.05658329734874423,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,AGB,fast,0.004181918416432153,1997
0.00017219466661370572,0.005645995149074823,0.03377472735593562,0.06130999515445343,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,AGB,fast,0.005473800482461117,1997
0.2836790753126571,0.7840980116377212,0.03442439013503278,0.05055743308277547,[Maize].Phenology.Juvenile.Target.FixedValue,TopN2O,fast,0.5004189363250641,1997
3.167320266163489e-05,0.0017540814449200637,0.03570400846367757,0.06012975198640823,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,TopN2O,fast,0.0017224082422584287,1997
1.332315064507062e-05,0.0003217475729981878,0.02974582513929708,0.06234264329073695,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,TopN2O,fast,0.0003084244223531172,1997
0.0029266771303925734,0.03062489633059451,0.03813279426223687,0.0626914856441487,[Maize].Phenology.GrainFilling.Target.FixedValue,TopN2O,fast,0.027698219200201935,1997
0.00011887966966631571,0.0031409340776465955,0.03169492696545477,0.057250113297385205,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,TopN2O,fast,0.00302205440798028,1997
2.8617212052536287e-05,0.004753240865516206,0.0337848095143108,0.06348204247049337,[Maize].Grain.MaximumGrainsPerCob.FixedValue,TopN2O,fast,0.00472462365346367,1997
8.836804278278938e-07,0.00015022809634990253,0.035162328702875986,0.06263309729986366,[Maize].Root.SpecificRootLength.FixedValue,TopN2O,fast,0.00014934441592207463,1997
6.062140686216164e-07,0.00018842195804591455,0.03199355440937536,0.05544270830023703,[Maize].Phenology.Maturing.Target.FixedValue,TopN2O,fast,0.00018781574397729294,1997
0.15671969758357776,0.6806187870485425,0.03375965018876669,0.04828821409563806,[Maize].Leaf.Photosynthesis.RUE.FixedValue,TopN2O,fast,0.5238990894649648,1997
0.00045415399856533963,0.02814222579571035,0.035865169619244505,0.06080735724625689,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,TopN2O,fast,0.02768807179714501,1997
4.857747041225653e-05,0.012067141165289286,0.03466225252101085,0.06387343928744438,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,TopN2O,fast,0.012018563694877029,1997
0.00015387311092009392,0.01109171800854658,0.03325737061016847,0.06038345032521874,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,TopN2O,fast,0.010937844897626487,1997
0.485657135364246,0.6604895276809097,0.03444321914027911,0.06362776007884519,[Maize].Phenology.Juvenile.Target.FixedValue,soc0_10cm,fast,0.17483239231666375,1997
0.03990769676390244,0.06169496280141484,0.03970406006225413,0.0583456908263981,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,soc0_10cm,fast,0.021787266037512402,1997
0.007824423816755315,0.021413716022509188,0.034285868361472294,0.0609351892603419,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,soc0_10cm,fast,0.013589292205753873,1997
0.02404882225694653,0.09392228041840556,0.040528894987039245,0.06241760835445998,[Maize].Phenology.GrainFilling.Target.FixedValue,soc0_10cm,fast,0.06987345816145903,1997
0.00483757675800896,0.009494547801587094,0.03367508334394069,0.062113009291347,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,soc0_10cm,fast,0.004656971043578134,1997
0.16449122352163742,0.1996510328776856,0.03630453421226906,0.059419638011370346,[Maize].Grain.MaximumGrainsPerCob.FixedValue,soc0_10cm,fast,0.03515980935604818,1997
3.0139934566207805e-05,0.0012696795523841065,0.0341985241492116,0.05170356298439546,[Maize].Root.SpecificRootLength.FixedValue,soc0_10cm,fast,0.0012395396178178986,1997
3.953509281276887e-05,0.0013974675581763796,0.031095891985449556,0.054608879104504474,[Maize].Phenology.Maturing.Target.FixedValue,soc0_10cm,fast,0.0013579324653636108,1997
0.017056368435791818,0.08408235118368779,0.0354622606124457,0.05563030460545292,[Maize].Leaf.Photosynthesis.RUE.FixedValue,soc0_10cm,fast,0.06702598274789597,1997
0.11400089087698427,0.1363457227912067,0.030573276741621865,0.05769231174350629,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,soc0_10cm,fast,0.022344831914222443,1997
0.00013035598647748276,0.0025053894282816014,0.03755394975633903,0.0650650609208612,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,soc0_10cm,fast,0.002375033441804119,1997
0.00011092365832484752,0.002379611757027833,0.03125445732130737,0.06892276500001297,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,soc0_10cm,fast,0.0022686880987029855,1997
0.11429190681724094,0.629764241714977,0.03451475800451572,0.06020288304274534,[Maize].Phenology.Juvenile.Target.FixedValue,Top_respiration,fast,0.5154723348977361,1997
0.04447444882332942,0.05250346622961066,0.036521348279106025,0.06127800639624797,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,Top_respiration,fast,0.008029017406281244,1997
0.009956117058877884,0.022161067614795305,0.03726843617966864,0.06579196370935193,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,Top_respiration,fast,0.01220495055591742,1997
0.062497655294809495,0.0874832188083019,0.03531304604495651,0.05653275722325851,[Maize].Phenology.GrainFilling.Target.FixedValue,Top_respiration,fast,0.024985563513492404,1997
0.006773143977119186,0.011418592450559761,0.03584814442679421,0.061411139658288184,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,Top_respiration,fast,0.004645448473440576,1997
0.09615909332858806,0.11885105361203285,0.033571050019554884,0.057387538198423856,[Maize].Grain.MaximumGrainsPerCob.FixedValue,Top_respiration,fast,0.022691960283444793,1997
1.4268214951977729e-05,0.002256349846093686,0.036592737332944915,0.06120599526032067,[Maize].Root.SpecificRootLength.FixedValue,Top_respiration,fast,0.0022420816311417083,1997
0.00014547400658987696,0.002337470479296999,0.03168318900338055,0.05788495485863626,[Maize].Phenology.Maturing.Target.FixedValue,Top_respiration,fast,0.002191996472707122,1997
0.07883775744754659,0.41045430593861676,0.028817737240707426,0.06183989271168623,[Maize].Leaf.Photosynthesis.RUE.FixedValue,Top_respiration,fast,0.33161654849107014,1997
0.16152214360332962,0.2021795032075645,0.03226507608299513,0.06640259464896545,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,Top_respiration,fast,0.04065735960423489,1997
0.00010581196833635115,0.00818802433104493,0.03168195252718409,0.05859693355265025,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,Top_respiration,fast,0.008082212362708579,1997
0.0011782758312196228,0.012042953648609078,0.034450469925323225,0.06389647947546707,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,Top_respiration,fast,0.010864677817389456,1997
0.06110806479526619,0.5853317523785764,0.03207456511853437,0.06375961650851181,[Maize].Phenology.Juvenile.Target.FixedValue,Yield,fast,0.5242236875833102,1998
0.0069060733431808765,0.012402455707720028,0.0319105166083927,0.062102805723061316,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,Yield,fast,0.005496382364539152,1998
0.01854462249618733,0.036589575186854795,0.02947314627164366,0.05789138791301698,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,Yield,fast,0.018044952690667464,1998
0.0068765606607245145,0.02453494607041895,0.034853368116984855,0.06093860543915093,[Maize].Phenology.GrainFilling.Target.FixedValue,Yield,fast,0.017658385409694437,1998
7.111952313914235e-05,0.0028857989242083715,0.033444547983261436,0.07342597535415067,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,Yield,fast,0.002814679401069229,1998
0.07034910315737394,0.11835755668329928,0.032955342299328144,0.0628466973363051,[Maize].Grain.MaximumGrainsPerCob.FixedValue,Yield,fast,0.04800845352592534,1998
2.765005168275963e-05,0.0023944128332564762,0.03041158175288228,0.06691841980824316,[Maize].Root.SpecificRootLength.FixedValue,Yield,fast,0.0023667627815737165,1998
4.747349006332143e-06,0.0027107047117426175,0.03028743252226009,0.05889012123172174,[Maize].Phenology.Maturing.Target.FixedValue,Yield,fast,0.002705957362736285,1998
0.24059703140332103,0.5203519090968579,0.03374045459236294,0.06349878988061915,[Maize].Leaf.Photosynthesis.RUE.FixedValue,Yield,fast,0.2797548776935369,1998
0.10748718048761807,0.17356844514288594,0.0390017718376039,0.047335177497822456,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,Yield,fast,0.06608126465526787,1998
0.00836841649741597,0.02234401439658318,0.03963462421896867,0.06064283516095989,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,Yield,fast,0.013975597899167209,1998
1.5489838446045113e-05,0.003499844116312323,0.028166383614978772,0.05806456493645335,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,Yield,fast,0.0034843542778662776,1998
0.30288637650762157,0.5174578876386682,0.030279641891057533,0.06510976151224825,[Maize].Phenology.Juvenile.Target.FixedValue,AGB,fast,0.2145715111310466,1998
0.005179726105928374,0.009508952439080454,0.0394224559315124,0.058790063204695604,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,AGB,fast,0.00432922633315208,1998
0.0003352576435808722,0.008521020131542212,0.04071046815015348,0.06731091090342241,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,AGB,fast,0.008185762487961339,1998
0.0009578668625167471,0.022861875723986902,0.033465260515582136,0.05766914453607857,[Maize].Phenology.GrainFilling.Target.FixedValue,AGB,fast,0.021904008861470155,1998
0.00034708943393740654,0.0029108702693596555,0.037721437476717086,0.05455065513950026,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,AGB,fast,0.002563780835422249,1998
0.002582284820789077,0.03275118827023804,0.034677933015582155,0.06542793214967657,[Maize].Grain.MaximumGrainsPerCob.FixedValue,AGB,fast,0.030168903449448965,1998
7.642058147046821e-06,0.0016266656701874327,0.036922661464374826,0.06274961171635411,[Maize].Root.SpecificRootLength.FixedValue,AGB,fast,0.0016190236120403859,1998
1.2330569028910676e-05,0.0017498871082783918,0.03695174595858221,0.06362364649981989,[Maize].Phenology.Maturing.Target.FixedValue,AGB,fast,0.0017375565392494811,1998
0.43656065517879666,0.6818437858544584,0.033131101848191714,0.06537881726149991,[Maize].Leaf.Photosynthesis.RUE.FixedValue,AGB,fast,0.2452831306756617,1998
0.0037655177433787127,0.08757872452675353,0.03224847226172338,0.06813330393824803,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,AGB,fast,0.08381320678337481,1998
0.0029294529576632754,0.00847240375961289,0.03533521628433555,0.06059279800078786,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,AGB,fast,0.005542950801949614,1998
1.8744573308862032e-05,0.0023091543635027634,0.03407335611134817,0.05633272313574053,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,AGB,fast,0.0022904097901939014,1998
0.28292835145921996,0.7266081108315903,0.032501060468002406,0.05691977720733205,[Maize].Phenology.Juvenile.Target.FixedValue,TopN2O,fast,0.4436797593723703,1998
2.4911485145162117e-05,0.00040938112003274796,0.030914001602517165,0.05896998966088356,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,TopN2O,fast,0.00038446963488758583,1998
0.0002297710565130387,0.0012303109104051524,0.029696107899584764,0.05313139812712901,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,TopN2O,fast,0.0010005398538921136,1998
0.001187793602504122,0.003084911327479345,0.03400019164753893,0.05794120714534249,[Maize].Phenology.GrainFilling.Target.FixedValue,TopN2O,fast,0.001897117724975223,1998
4.619612779980058e-05,0.0008060559076050744,0.029515822788299922,0.05107609232173545,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,TopN2O,fast,0.0007598597798052738,1998
0.0002826573356437168,0.0032336167557355244,0.03504333661058096,0.058475322710310404,[Maize].Grain.MaximumGrainsPerCob.FixedValue,TopN2O,fast,0.0029509594200918077,1998
2.4233895358490707e-06,0.00045214338886467864,0.031463670616299885,0.05892310727215494,[Maize].Root.SpecificRootLength.FixedValue,TopN2O,fast,0.00044971999932882955,1998
6.3651389109797945e-06,0.00048472214036776595,0.030297983333769818,0.05692201891167921,[Maize].Phenology.Maturing.Target.FixedValue,TopN2O,fast,0.00047835700145678614,1998
0.29457365855372,0.7238382673172787,0.03384935786065545,0.04659849885655948,[Maize].Leaf.Photosynthesis.RUE.FixedValue,TopN2O,fast,0.42926460876355876,1998
0.0029668500227431854,0.06310675832215995,0.03258947116808681,0.052335401173349824,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,TopN2O,fast,0.06013990829941677,1998
6.021788186668864e-07,0.002132046579362612,0.03467461883599285,0.06024329031780498,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,TopN2O,fast,0.002131444400543945,1998
3.965554209164091e-05,0.0018192840822629508,0.03860756186898875,0.06195984069278418,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,TopN2O,fast,0.00177962854017131,1998
0.444811611638692,0.6017885070648037,0.035660610471941336,0.06894224406801734,[Maize].Phenology.Juvenile.Target.FixedValue,soc0_10cm,fast,0.1569768954261117,1998
0.03671427592395081,0.05265491695673663,0.03320111917709499,0.06317497138961084,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,soc0_10cm,fast,0.01594064103278582,1998
0.009379408420177567,0.02284543820193896,0.036000350880476296,0.06265001531422708,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,soc0_10cm,fast,0.013466029781761394,1998
0.020698255577680902,0.05934737393017897,0.032838478223780304,0.057411618579451755,[Maize].Phenology.GrainFilling.Target.FixedValue,soc0_10cm,fast,0.03864911835249807,1998
0.004426625347892848,0.00873272846397255,0.03756811355457622,0.06635060508681591,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,soc0_10cm,fast,0.004306103116079702,1998
0.15664315207040852,0.18722763639104323,0.0355735971877531,0.05562776974883883,[Maize].Grain.MaximumGrainsPerCob.FixedValue,soc0_10cm,fast,0.03058448432063471,1998
1.7591479531194997e-05,0.0013670075999506759,0.03300877559805166,0.05805463626848496,[Maize].Root.SpecificRootLength.FixedValue,soc0_10cm,fast,0.0013494161204194808,1998
7.009436551727259e-06,0.0015088168847396943,0.03308018756359059,0.055727018222017866,[Maize].Phenology.Maturing.Target.FixedValue,soc0_10cm,fast,0.0015018074481879672,1998
0.018168014348814928,0.1056575292160854,0.03431120281433729,0.054121332548672886,[Maize].Leaf.Photosynthesis.RUE.FixedValue,soc0_10cm,fast,0.08748951486727047,1998
0.13812985628454366,0.16224556192614692,0.03202098798450266,0.058359192231478875,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,soc0_10cm,fast,0.024115705641603258,1998
0.0001734873895387489,0.0029043180588477213,0.02918829340028251,0.05287116463444045,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,soc0_10cm,fast,0.0027308306693089725,1998
2.7370963119530547e-05,0.0017423951935323645,0.03561026017803956,0.05858640914289155,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,soc0_10cm,fast,0.0017150242304128339,1998
0.03561926206083768,0.6627382674370564,0.03332444617216435,0.06204476125259705,[Maize].Phenology.Juvenile.Target.FixedValue,Top_respiration,fast,0.6271190053762188,1998
0.05794118352917838,0.06914020858232806,0.03184286569509535,0.07350910678342934,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,Top_respiration,fast,0.011199025053149674,1998
0.014231840218439875,0.031280119134152407,0.03465098199985114,0.05595310231482436,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,Top_respiration,fast,0.017048278915712534,1998
0.053070787239236236,0.11253632263144453,0.03673889115833769,0.0701157519603643,[Maize].Phenology.GrainFilling.Target.FixedValue,Top_respiration,fast,0.059465535392208294,1998
0.010310747014499877,0.01887873721210087,0.028858625982477643,0.060460622443195125,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,Top_respiration,fast,0.008567990197600994,1998
0.17362874225490507,0.21549476751244823,0.03700587738967533,0.06746966776173245,[Maize].Grain.MaximumGrainsPerCob.FixedValue,Top_respiration,fast,0.041866025257543155,1998
2.1453089965875555e-05,0.0037452057855973386,0.03349694451310216,0.06573148410256394,[Maize].Root.SpecificRootLength.FixedValue,Top_respiration,fast,0.003723752695631463,1998
0.00016701916886133067,0.005010413455520668,0.031699111181325325,0.06449158045701801,[Maize].Phenology.Maturing.Target.FixedValue,Top_respiration,fast,0.004843394286659338,1998
0.07076208727465602,0.4048205191311868,0.034517604100932575,0.05972706036521785,[Maize].Leaf.Photosynthesis.RUE.FixedValue,Top_respiration,fast,0.3340584318565307,1998
0.20902253114249603,0.2531752837521605,0.036102719058264336,0.06116386362640124,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,Top_respiration,fast,0.04415275260966445,1998
0.00033890307825796255,0.007653819555707542,0.041625957175695616,0.060954333003410424,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,Top_respiration,fast,0.007314916477449579,1998
0.0012025019605119305,0.010853287666731104,0.0295864744355121,0.06176884633016628,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,Top_respiration,fast,0.009650785706219174,1998
0.3543976804265943,0.6251636573304602,0.03382992560575474,0.05790822581500229,[Maize].Phenology.Juvenile.Target.FixedValue,Yield,fast,0.2707659769038659,1999
0.009962073746069732,0.015459562482378675,0.03919926115651532,0.06541149351583435,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,Yield,fast,0.005497488736308943,1999
0.015827146388029314,0.02678362835138237,0.030761757830106064,0.05777667800543049,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,Yield,fast,0.010956481963353058,1999
0.0074282847316849785,0.035532352796309175,0.02905918262234829,0.06182863041109607,[Maize].Phenology.GrainFilling.Target.FixedValue,Yield,fast,0.028104068064624198,1999
1.098441734428153e-05,0.005567596307750722,0.034415020352467386,0.06412268718043253,[Maize].Cob.DMDemands.Structural.DMDemandFunction.MaximumOrganWt.FixedValue,Yield,fast,0.00555661189040644,1999
0.11574961272318493,0.17820809731757348,0.03050408326183387,0.0580812687265342,[Maize].Grain.MaximumGrainsPerCob.FixedValue,Yield,fast,0.06245848459438855,1999
4.148352869853261e-05,0.003381198395938978,0.039915198420233854,0.061183482577682385,[Maize].Root.SpecificRootLength.FixedValue,Yield,fast,0.0033397148672404454,1999
1.6147661944961138e-05,0.003712409315500098,0.03477716918069023,0.06312748661224442,[Maize].Phenology.Maturing.Target.FixedValue,Yield,fast,0.003696261653555137,1999
0.20284500218207943,0.35141202026301177,0.03756538097193735,0.04627995903443675,[Maize].Leaf.Photosynthesis.RUE.FixedValue,Yield,fast,0.14856701808093234,1999
0.07981979234554745,0.124670355405199,0.033082957897368134,0.06401888038913688,[Maize].Grain.MaximumPotentialGrainSize.FixedValue,Yield,fast,0.044850563059651544,1999
0.0011564523456990636,0.0054898847446114285,0.03646579697179448,0.06196909000191714,[Maize].Grain.MaximumNConc.InitialPhase.InitialNconc.FixedValue,Yield,fast,0.004333432398912365,1999
3.560427325009919e-05,0.0024458092748602667,0.037752665064792655,0.06512874946871924,[Maize].Phenology.MaturityToHarvestRipe.Target.FixedValue,Yield,fast,0.0024102050016101676,1999
0.29390313669974627,0.6057254427008993,0.03232420745533485,0.05887709962400958,[Maize].Phenology.Juvenile.Target.FixedValue,AGB,fast,0.31182230600115307,1999
0.0017783825435507277,0.008381687892031753,0.034791290869212906,0.05750241418827062,[Maize].Phenology.FlagLeafToFlowering.Target.FixedValue,AGB,fast,0.006603305348481026,1999
0.00012389135946668924,0.011716812447872926,0.03127684890905578,0.058503447974132754,[Maize].Phenology.FloweringToGrainFilling.Target.FixedValue,AGB,fast,0.011592921088406236,1999
